a,b
1545.43000,0.15544
1545.43500,0.14853
1545.44000,0.13275
1545.44500,0.10545
1545.45000,0.07914
1545.45500,0.06631
1545.46000,0.06993
1545.46500,0.08243
1545.47000,0.10348
1545.47500,0.12814
1545.48000,0.15445
1545.48500,0.17945
1545.49000,0.19852
1545.49500,0.20872
1545.50000,0.21267
1545.50500,0.21332
1545.51000,0.21365
1545.51500,0.21530
1545.52000,0.21891
1545.52500,0.22779
1545.53000,0.23667
1545.53500,0.24194
1545.54000,0.24095
1545.54500,0.23733
1545.55000,0.23075
1545.55500,0.22418
1545.56000,0.21957
1545.56500,0.21826
1545.57000,0.22056
1545.57500,0.23075
1545.58000,0.23963
1545.58500,0.24490
1545.59000,0.24917
1545.59500,0.24753
1545.60000,0.24424
1545.60500,0.23865
1545.61000,0.23339
1545.61500,0.23141
1545.62000,0.23437
1545.62500,0.23799
1545.63000,0.24062
1545.63500,0.24095
1545.64000,0.24128
1545.64500,0.23865
1545.65000,0.23043
1545.65500,0.22451
1545.66000,0.22089
1545.66500,0.22155
1545.67000,0.22582
1545.67500,0.23174
1545.68000,0.23569
1545.68500,0.23766
1545.69000,0.23766
1545.69500,0.23404
1545.70000,0.22648
1545.70500,0.22089
1545.71000,0.21924
1545.71500,0.21957
1545.72000,0.22352
1545.72500,0.22451
1545.73000,0.22747
1545.73500,0.22549
1545.74000,0.21859
1545.74500,0.20510
1545.75000,0.18899
1545.75500,0.18109
1545.76000,0.18668
1545.76500,0.18899
1545.77000,0.18932
1545.77500,0.18734
1545.78000,0.17846
1545.78500,0.15741
1545.79000,0.13045
1545.79500,0.10644
1545.80000,0.08638
1545.80500,0.07322
1545.81000,0.06697
1545.81500,0.07092
1545.82000,0.09394
1545.82500,0.13439
1545.83000,0.17090
1545.83500,0.19359
1545.84000,0.21201
1545.84500,0.22812
1545.85000,0.24325
1545.85500,0.25476
1545.86000,0.26167
1545.86500,0.26397
1545.87000,0.26266
1545.87500,0.25970
1545.88000,0.26068
1545.88500,0.26562
1545.89000,0.27351
1545.89500,0.27943
1545.90000,0.28699
1545.90500,0.29094
1545.91000,0.29160
1545.91500,0.28897
1545.92000,0.28206
1545.92500,0.27581
1545.93000,0.27351
1545.93500,0.27581
1545.94000,0.27910
1545.94500,0.28634
1545.95000,0.29357
1545.95500,0.30048
1545.96000,0.30607
1545.96500,0.30541
1545.97000,0.30179
1545.97500,0.29752
1545.98000,0.29127
1545.98500,0.28864
1545.99000,0.28962
1545.99500,0.29357
1546.00000,0.29883
1546.00500,0.30640
1546.01000,0.30936
1546.01500,0.30541
1546.02000,0.29850
1546.02500,0.29291
1546.03000,0.28962
1546.03500,0.28798
1546.04000,0.28831
1546.04500,0.29258
1546.05000,0.29949
1546.05500,0.30442
1546.06000,0.30344
1546.06500,0.29686
1546.07000,0.28962
1546.07500,0.28338
1546.08000,0.27548
1546.08500,0.26759
1546.09000,0.26233
1546.09500,0.26989
1546.10000,0.27285
1546.10500,0.27022
1546.11000,0.26430
1546.11500,0.25509
1546.12000,0.24424
1546.12500,0.22911
1546.13000,0.21464
1546.13500,0.19852
1546.14000,0.18011
1546.14500,0.15741
1546.15000,0.12716
1546.15500,0.09920
1546.16000,0.07618
1546.16500,0.06072
1546.17000,0.05842
1546.17500,0.07750
1546.18000,0.11663
1546.18500,0.16366
1546.19000,0.19721
1546.19500,0.21628
1546.20000,0.22418
1546.20500,0.23174
1546.21000,0.23865
1546.21500,0.25049
1546.22000,0.26594
1546.22500,0.28272
1546.23000,0.29456
1546.23500,0.29982
1546.24000,0.29785
1546.24500,0.29522
1546.25000,0.28962
1546.25500,0.28666
1546.26000,0.28732
1546.26500,0.29686
1546.27000,0.31067
1546.27500,0.32054
1546.28000,0.32185
1546.28500,0.32087
1546.29000,0.31528
1546.29500,0.30837
1546.30000,0.30410
1546.30500,0.30311
1546.31000,0.30475
1546.31500,0.31199
1546.32000,0.31922
1546.32500,0.32317
1546.33000,0.32251
1546.33500,0.32021
1546.34000,0.31594
1546.34500,0.30969
1546.35000,0.30607
1546.35500,0.30574
1546.36000,0.31034
1546.36500,0.31561
1546.37000,0.32317
1546.37500,0.32613
1546.38000,0.32613
1546.38500,0.32416
1546.39000,0.31594
1546.39500,0.30541
1546.40000,0.29489
1546.40500,0.28765
1546.41000,0.28634
1546.41500,0.28436
1546.42000,0.28930
1546.42500,0.29883
1546.43000,0.30673
1546.43500,0.30936
1546.44000,0.30114
1546.44500,0.28798
1546.45000,0.27877
1546.45500,0.27450
1546.46000,0.27186
1546.46500,0.27548
1546.47000,0.27811
1546.47500,0.27910
1546.48000,0.27186
1546.48500,0.25147
1546.49000,0.22911
1546.49500,0.20773
1546.50000,0.18833
1546.50500,0.16662
1546.51000,0.14031
1546.51500,0.10413
1546.52000,0.07486
1546.52500,0.07388
1546.53000,0.10216
1546.53500,0.13505
1546.54000,0.16300
1546.54500,0.18767
1546.55000,0.20806
1546.55500,0.22483
1546.56000,0.23832
1546.56500,0.24358
1546.57000,0.24391
1546.57500,0.24917
1546.58000,0.25641
1546.58500,0.26660
1546.59000,0.27548
1546.59500,0.28173
1546.60000,0.28831
1546.60500,0.28864
1546.61000,0.28042
1546.61500,0.27417
1546.62000,0.27219
1546.62500,0.27417
1546.63000,0.27976
1546.63500,0.28502
1546.64000,0.29357
1546.64500,0.30114
1546.65000,0.30311
1546.65500,0.29916
1546.66000,0.29160
1546.66500,0.28568
1546.67000,0.28140
1546.67500,0.28239
1546.68000,0.28601
1546.68500,0.29324
1546.69000,0.30278
1546.69500,0.30771
1546.70000,0.30212
1546.70500,0.29127
1546.71000,0.28338
1546.71500,0.27943
1546.72000,0.27811
1546.72500,0.28042
1546.73000,0.28502
1546.73500,0.29258
1546.74000,0.29686
1546.74500,0.29719
1546.75000,0.29226
1546.75500,0.28568
1546.76000,0.27811
1546.76500,0.27219
1546.77000,0.26923
1546.77500,0.27121
1546.78000,0.27811
1546.78500,0.28436
1546.79000,0.28666
1546.79500,0.28239
1546.80000,0.27450
1546.80500,0.26397
1546.81000,0.25838
1546.81500,0.24720
1546.82000,0.23963
1546.82500,0.23174
1546.83000,0.22385
1546.83500,0.21135
1546.84000,0.19589
1546.84500,0.17583
1546.85000,0.15544
1546.85500,0.12847
1546.86000,0.09986
1546.86500,0.07881
1546.87000,0.08111
1546.87500,0.10841
1546.88000,0.14130
1546.88500,0.16761
1546.89000,0.18537
1546.89500,0.20214
1546.90000,0.21957
1546.90500,0.23931
1546.91000,0.26101
1546.91500,0.27548
1546.92000,0.28173
1546.92500,0.28403
1546.93000,0.28173
1546.93500,0.28009
1546.94000,0.27976
1546.94500,0.28305
1546.95000,0.29390
1546.95500,0.30607
1546.96000,0.31298
1546.96500,0.31232
1546.97000,0.30771
1546.97500,0.30081
1546.98000,0.29456
1546.98500,0.28864
1546.99000,0.28798
1546.99500,0.29423
1547.00000,0.30541
1547.00500,0.31429
1547.01000,0.31988
1547.01500,0.32054
1547.02000,0.31758
1547.02500,0.31166
1547.03000,0.30212
1547.03500,0.30146
1547.04000,0.30048
1547.04500,0.30640
1547.05000,0.31133
1547.05500,0.31594
1547.06000,0.31626
1547.06500,0.31561
1547.07000,0.31199
1547.07500,0.30344
1547.08000,0.29554
1547.08500,0.29160
1547.09000,0.29258
1547.09500,0.29752
1547.10000,0.30377
1547.10500,0.31034
1547.11000,0.31495
1547.11500,0.31265
1547.12000,0.30212
1547.12500,0.29028
1547.13000,0.28338
1547.13500,0.28272
1547.14000,0.28568
1547.14500,0.28962
1547.15000,0.29094
1547.15500,0.28765
1547.16000,0.27844
1547.16500,0.26266
1547.17000,0.24654
1547.17500,0.23174
1547.18000,0.22023
1547.18500,0.20971
1547.19000,0.19425
1547.19500,0.17123
1547.20000,0.13373
1547.20500,0.09361
1547.21000,0.06894
1547.21500,0.06730
1547.22000,0.08440
1547.22500,0.10545
1547.23000,0.12716
1547.23500,0.14952
1547.24000,0.17221
1547.24500,0.19228
1547.25000,0.20510
1547.25500,0.21530
1547.26000,0.22714
1547.26500,0.23667
1547.27000,0.24687
1547.27500,0.25476
1547.28000,0.26299
1547.28500,0.26858
1547.29000,0.26825
1547.29500,0.26463
1547.30000,0.26233
1547.30500,0.26068
1547.31000,0.26299
1547.31500,0.26496
1547.32000,0.27186
1547.32500,0.27713
1547.33000,0.28042
1547.33500,0.27811
1547.34000,0.27417
1547.34500,0.26825
1547.35000,0.26562
1547.35500,0.26463
1547.36000,0.26594
1547.36500,0.27055
1547.37000,0.27417
1547.37500,0.27647
1547.38000,0.27186
1547.38500,0.26496
1547.39000,0.25970
1547.39500,0.25772
1547.40000,0.25772
1547.40500,0.25838
1547.41000,0.26167
1547.41500,0.26660
1547.42000,0.27088
1547.42500,0.27022
1547.43000,0.26660
1547.43500,0.26003
1547.44000,0.25411
1547.44500,0.24950
1547.45000,0.24588
1547.45500,0.24424
1547.46000,0.24983
1547.46500,0.25575
1547.47000,0.26068
1547.47500,0.25904
1547.48000,0.25542
1547.48500,0.25082
1547.49000,0.24194
1547.49500,0.23635
1547.50000,0.22944
1547.50500,0.22944
1547.51000,0.23010
1547.51500,0.23108
1547.52000,0.22977
1547.52500,0.22385
1547.53000,0.21267
1547.53500,0.19688
1547.54000,0.17517
1547.54500,0.14755
1547.55000,0.11236
1547.55500,0.08210
1547.56000,0.07190
1547.56500,0.08013
1547.57000,0.09427
1547.57500,0.11137
1547.58000,0.12979
1547.58500,0.14952
1547.59000,0.17090
1547.59500,0.18997
1547.60000,0.19918
1547.60500,0.20477
1547.61000,0.20740
1547.61500,0.20971
1547.62000,0.21069
1547.62500,0.21135
1547.63000,0.21563
1547.63500,0.21891
1547.64000,0.22122
1547.64500,0.22187
1547.65000,0.22155
1547.65500,0.22253
1547.66000,0.21661
1547.66500,0.21859
1547.67000,0.21628
1547.67500,0.21661
1547.68000,0.22089
1547.68500,0.22516
1547.69000,0.23108
1547.69500,0.23141
1547.70000,0.23108
1547.70500,0.22944
1547.71000,0.22451
1547.71500,0.22122
1547.72000,0.21924
1547.72500,0.22023
1547.73000,0.22483
1547.73500,0.22615
1547.74000,0.22911
1547.74500,0.23273
1547.75000,0.23569
1547.75500,0.23733
1547.76000,0.23470
1547.76500,0.23075
1547.77000,0.22648
1547.77500,0.22385
1547.78000,0.22385
1547.78500,0.22681
1547.79000,0.22845
1547.79500,0.23010
1547.80000,0.22845
1547.80500,0.22385
1547.81000,0.22023
1547.81500,0.21760
1547.82000,0.21760
1547.82500,0.21760
1547.83000,0.21727
1547.83500,0.21793
1547.84000,0.21694
1547.84500,0.21595
1547.85000,0.21069
1547.85500,0.20543
1547.86000,0.20017
1547.86500,0.19820
1547.87000,0.19392
1547.87500,0.18932
1547.88000,0.18372
1547.88500,0.16728
1547.89000,0.14229
1547.89500,0.11433
1547.90000,0.09295
1547.90500,0.08013
1547.91000,0.07388
1547.91500,0.07158
1547.92000,0.07782
1547.92500,0.09230
1547.93000,0.11663
1547.93500,0.13604
1547.94000,0.14788
1547.94500,0.15445
1547.95000,0.16136
1547.95500,0.16892
1547.96000,0.17682
1547.96500,0.18701
1547.97000,0.19820
1547.97500,0.20247
1547.98000,0.20148
1547.98500,0.19787
1547.99000,0.19688
1547.99500,0.19852
1548.00000,0.20116
1548.00500,0.20609
1548.01000,0.21069
1548.01500,0.21464
1548.02000,0.21793
1548.02500,0.21464
1548.03000,0.21135
1548.03500,0.20872
1548.04000,0.20773
1548.04500,0.20708
1548.05000,0.20708
1548.05500,0.20971
1548.06000,0.21201
1548.06500,0.21563
1548.07000,0.21760
1548.07500,0.21727
1548.08000,0.21530
1548.08500,0.21234
1548.09000,0.20938
1548.09500,0.20609
1548.10000,0.20346
1548.10500,0.20510
1548.11000,0.20839
1548.11500,0.20938
1548.12000,0.20806
1548.12500,0.20477
1548.13000,0.20148
1548.13500,0.19951
1548.14000,0.19754
1548.14500,0.19754
1548.15000,0.19754
1548.15500,0.20116
1548.16000,0.20181
1548.16500,0.20181
1548.17000,0.20280
1548.17500,0.20148
1548.18000,0.19787
1548.18500,0.19359
1548.19000,0.18866
1548.19500,0.18537
1548.20000,0.18504
1548.20500,0.18405
1548.21000,0.18372
1548.21500,0.18076
1548.22000,0.17780
1548.22500,0.16991
1548.23000,0.15577
1548.23500,0.14064
1548.24000,0.12847
1548.24500,0.11565
1548.25000,0.10348
1548.25500,0.09262
1548.26000,0.08572
1548.26500,0.08473
1548.27000,0.09197
1548.27500,0.10709
1548.28000,0.12650
1548.28500,0.14755
1548.29000,0.16399
1548.29500,0.17484
1548.30000,0.18208
1548.30500,0.18307
1548.31000,0.18405
1548.31500,0.18603
1548.32000,0.19063
1548.32500,0.19721
1548.33000,0.20214
1548.33500,0.20379
1548.34000,0.20346
1548.34500,0.20346
1548.35000,0.20116
1548.35500,0.20116
1548.36000,0.19787
1548.36500,0.19754
1548.37000,0.19885
1548.37500,0.20247
1548.38000,0.20675
1548.38500,0.20971
1548.39000,0.21135
1548.39500,0.21201
1548.40000,0.20675
1548.40500,0.20214
1548.41000,0.19984
1548.41500,0.20181
1548.42000,0.20609
1548.42500,0.20708
1548.43000,0.20872
1548.43500,0.20971
1548.44000,0.20971
1548.44500,0.20971
1548.45000,0.20773
1548.45500,0.20379
1548.46000,0.20148
1548.46500,0.20083
1548.47000,0.20214
1548.47500,0.20642
1548.48000,0.21036
1548.48500,0.21299
1548.49000,0.21332
1548.49500,0.20938
1548.50000,0.20576
1548.50500,0.20346
1548.51000,0.20116
1548.51500,0.20050
1548.52000,0.20050
1548.52500,0.20017
1548.53000,0.20247
1548.53500,0.20313
1548.54000,0.20280
1548.54500,0.19721
1548.55000,0.18866
1548.55500,0.18044
1548.56000,0.17484
1548.56500,0.17057
1548.57000,0.16531
1548.57500,0.15972
1548.58000,0.15248
1548.58500,0.14064
1548.59000,0.12650
1548.59500,0.11170
1548.60000,0.09789
1548.60500,0.08572
1548.61000,0.06927
1548.61500,0.05710
1548.62000,0.05513
1548.62500,0.07750
1548.63000,0.11696
1548.63500,0.15281
1548.64000,0.17649
1548.64500,0.19458
1548.65000,0.20938
1548.65500,0.22681
1548.66000,0.24457
1548.66500,0.26167
1548.67000,0.26858
1548.67500,0.26792
1548.68000,0.26529
1548.68500,0.26299
1548.69000,0.26364
1548.69500,0.26562
1548.70000,0.26956
1548.70500,0.27351
1548.71000,0.27713
1548.71500,0.27351
1548.72000,0.26890
1548.72500,0.26792
1548.73000,0.26792
1548.73500,0.26923
1548.74000,0.27154
1548.74500,0.27186
1548.75000,0.27548
1548.75500,0.28272
1548.76000,0.28601
1548.76500,0.28601
1548.77000,0.28370
1548.77500,0.27943
1548.78000,0.27351
1548.78500,0.27318
1548.79000,0.27088
1548.79500,0.27351
1548.80000,0.27778
1548.80500,0.28074
1548.81000,0.28272
1548.81500,0.28239
1548.82000,0.28042
1548.82500,0.27746
1548.83000,0.27548
1548.83500,0.27548
1548.84000,0.27943
1548.84500,0.28535
1548.85000,0.28897
1548.85500,0.28798
1548.86000,0.28601
1548.86500,0.28239
1548.87000,0.27877
1548.87500,0.27351
1548.88000,0.26529
1548.88500,0.26233
1548.89000,0.26167
1548.89500,0.26660
1548.90000,0.26989
1548.90500,0.27055
1548.91000,0.26923
1548.91500,0.26364
1548.92000,0.25411
1548.92500,0.24325
1548.93000,0.22977
1548.93500,0.21595
1548.94000,0.20083
1548.94500,0.18405
1548.95000,0.16465
1548.95500,0.14031
1548.96000,0.10578
1548.96500,0.06763
1548.97000,0.03967
1548.97500,0.03902
1548.98000,0.05941
1548.98500,0.09164
1548.99000,0.12354
1548.99500,0.14985
1549.00000,0.17419
1549.00500,0.19195
1549.01000,0.20971
1549.01500,0.22549
1549.02000,0.24095
1549.02500,0.25180
1549.03000,0.26068
1549.03500,0.26496
1549.04000,0.27022
1549.04500,0.27022
1549.05000,0.26562
1549.05500,0.26594
1549.06000,0.26759
1549.06500,0.27252
1549.07000,0.28009
1549.07500,0.28568
1549.08000,0.28798
1549.08500,0.29226
1549.09000,0.28732
1549.09500,0.28305
1549.10000,0.27285
1549.10500,0.26989
1549.11000,0.27154
1549.11500,0.27811
1549.12000,0.28042
1549.12500,0.28403
1549.13000,0.28535
1549.13500,0.28502
1549.14000,0.28305
1549.14500,0.27910
1549.15000,0.27581
1549.15500,0.27186
1549.16000,0.27417
1549.16500,0.27614
1549.17000,0.28107
1549.17500,0.28535
1549.18000,0.28995
1549.18500,0.28601
1549.19000,0.27811
1549.19500,0.26956
1549.20000,0.26397
1549.20500,0.26134
1549.21000,0.25838
1549.21500,0.25838
1549.22000,0.26134
1549.22500,0.26726
1549.23000,0.27055
1549.23500,0.26825
1549.24000,0.26430
1549.24500,0.26003
1549.25000,0.25575
1549.25500,0.25115
1549.26000,0.24687
1549.26500,0.24654
1549.27000,0.24391
1549.27500,0.23931
1549.28000,0.22911
1549.28500,0.21497
1549.29000,0.20083
1549.29500,0.18800
1549.30000,0.17254
1549.30500,0.15314
1549.31000,0.12157
1549.31500,0.08670
1549.32000,0.06171
1549.32500,0.05349
1549.33000,0.05776
1549.33500,0.06993
1549.34000,0.08868
1549.34500,0.10940
1549.35000,0.13571
1549.35500,0.15807
1549.36000,0.17813
1549.36500,0.18767
1549.37000,0.19030
1549.37500,0.19589
1549.38000,0.20050
1549.38500,0.20740
1549.39000,0.21661
1549.39500,0.22681
1549.40000,0.23470
1549.40500,0.23503
1549.41000,0.23470
1549.41500,0.22747
1549.42000,0.22615
1549.42500,0.22516
1549.43000,0.22714
1549.43500,0.23174
1549.44000,0.23996
1549.44500,0.24555
1549.45000,0.24687
1549.45500,0.24325
1549.46000,0.23996
1549.46500,0.23766
1549.47000,0.23240
1549.47500,0.22911
1549.48000,0.23207
1549.48500,0.23667
1549.49000,0.24424
1549.49500,0.24851
1549.50000,0.24917
1549.50500,0.24819
1549.51000,0.24424
1549.51500,0.24062
1549.52000,0.23799
1549.52500,0.23700
1549.53000,0.23931
1549.53500,0.24490
1549.54000,0.25049
1549.54500,0.25312
1549.55000,0.25509
1549.55500,0.25575
1549.56000,0.25115
1549.56500,0.24588
1549.57000,0.23865
1549.57500,0.23667
1549.58000,0.23996
1549.58500,0.24358
1549.59000,0.24786
1549.59500,0.25180
1549.60000,0.25443
1549.60500,0.25279
1549.61000,0.24588
1549.61500,0.23931
1549.62000,0.23240
1549.62500,0.22878
1549.63000,0.22549
1549.63500,0.22122
1549.64000,0.21628
1549.64500,0.20444
1549.65000,0.18142
1549.65500,0.14919
1549.66000,0.11597
1549.66500,0.08605
1549.67000,0.06039
1549.67500,0.04296
1549.68000,0.03639
1549.68500,0.05020
1549.69000,0.08572
1549.69500,0.13045
1549.70000,0.16662
1549.70500,0.19458
1549.71000,0.21431
1549.71500,0.22648
1549.72000,0.23207
1549.72500,0.23635
1549.73000,0.23832
1549.73500,0.23865
1549.74000,0.24259
1549.74500,0.24819
1549.75000,0.25739
1549.75500,0.26331
1549.76000,0.26825
1549.76500,0.27318
1549.77000,0.27482
1549.77500,0.27186
1549.78000,0.26792
1549.78500,0.26529
1549.79000,0.26627
1549.79500,0.26956
1549.80000,0.27515
1549.80500,0.27943
1549.81000,0.28305
1549.81500,0.28535
1549.82000,0.28436
1549.82500,0.27811
1549.83000,0.27285
1549.83500,0.27088
1549.84000,0.27055
1549.84500,0.27318
1549.85000,0.27581
1549.85500,0.28239
1549.86000,0.28930
1549.86500,0.29554
1549.87000,0.29489
1549.87500,0.28831
1549.88000,0.28239
1549.88500,0.27746
1549.89000,0.27614
1549.89500,0.27614
1549.90000,0.27811
1549.90500,0.28699
1549.91000,0.29390
1549.91500,0.29653
1549.92000,0.29489
1549.92500,0.29061
1549.93000,0.28469
1549.93500,0.27976
1549.94000,0.27614
1549.94500,0.27450
1549.95000,0.27713
1549.95500,0.28436
1549.96000,0.28634
1549.96500,0.28568
1549.97000,0.27910
1549.97500,0.27252
1549.98000,0.26200
1549.98500,0.25016
1549.99000,0.23931
1549.99500,0.22352
1550.00000,0.18833
1550.00500,0.16695
1550.01000,0.14623
1550.01500,0.12091
1550.02000,0.09460
1550.02500,0.06927
1550.03000,0.05414
1550.03500,0.06500
1550.04000,0.08868
1550.04500,0.11532
1550.05000,0.13439
1550.05500,0.14853
1550.06000,0.16004
1550.06500,0.17188
1550.07000,0.18175
1550.07500,0.19458
1550.08000,0.20477
1550.08500,0.21102
1550.09000,0.21530
1550.09500,0.21628
1550.10000,0.21826
1550.10500,0.21891
1550.11000,0.21990
1550.11500,0.22451
1550.12000,0.23010
1550.12500,0.23602
1550.13000,0.23799
1550.13500,0.23799
1550.14000,0.23536
1550.14500,0.23569
1550.15000,0.23470
1550.15500,0.23404
1550.16000,0.23371
1550.16500,0.23700
1550.17000,0.23733
1550.17500,0.23700
1550.18000,0.23470
1550.18500,0.23108
1550.19000,0.22845
1550.19500,0.22352
1550.20000,0.22023
1550.20500,0.22089
1550.21000,0.22483
1550.21500,0.22944
1550.22000,0.23273
1550.22500,0.23536
1550.23000,0.23700
1550.23500,0.23536
1550.24000,0.23174
1550.24500,0.22747
1550.25000,0.22253
1550.25500,0.22056
1550.26000,0.22155
1550.26500,0.22385
1550.27000,0.22747
1550.27500,0.23108
1550.28000,0.23470
1550.28500,0.23437
1550.29000,0.23108
1550.29500,0.22681
1550.30000,0.22220
1550.30500,0.21859
1550.31000,0.21727
1550.31500,0.21859
1550.32000,0.21826
1550.32500,0.21497
1550.33000,0.20116
1550.33500,0.19721
1550.34000,0.19589
1550.34500,0.18800
1550.35000,0.17649
1550.35500,0.16925
1550.36000,0.16235
1550.36500,0.15380
1550.37000,0.13702
1550.37500,0.11301
1550.38000,0.10117
1550.38500,0.10841
1550.39000,0.12255
1550.39500,0.13637
1550.40000,0.14722
1550.40500,0.15643
1550.41000,0.16629
1550.41500,0.17517
1550.42000,0.18307
1550.42500,0.18932
1550.43000,0.19326
1550.43500,0.19524
1550.44000,0.19754
1550.44500,0.19918
1550.45000,0.20050
1550.45500,0.20477
1550.46000,0.21168
1550.46500,0.21332
1550.47000,0.21497
1550.47500,0.21234
1550.48000,0.21398
1550.48500,0.21530
1550.49000,0.21661
1550.49500,0.21793
1550.50000,0.21760
1550.50500,0.21595
1550.51000,0.21826
1550.51500,0.22155
1550.52000,0.22418
1550.52500,0.22648
1550.53000,0.22944
1550.53500,0.22779
1550.54000,0.22845
1550.54500,0.23174
1550.55000,0.23569
1550.55500,0.23536
1550.56000,0.23306
1550.56500,0.23141
1550.57000,0.22944
1550.57500,0.22878
1550.58000,0.22779
1550.58500,0.22812
1550.59000,0.22845
1550.59500,0.23108
1550.60000,0.23437
1550.60500,0.23437
1550.61000,0.23437
1550.61500,0.23503
1550.62000,0.23437
1550.62500,0.23043
1550.63000,0.22977
1550.63500,0.23043
1550.64000,0.22779
1550.64500,0.22549
1550.65000,0.22319
1550.65500,0.21530
1550.66000,0.21267
1550.66500,0.21464
1550.67000,0.21431
1550.67500,0.21036
1550.68000,0.20214
1550.68500,0.19622
1550.69000,0.18833
1550.69500,0.17978
1550.70000,0.17090
1550.70500,0.16070
1550.71000,0.14360
1550.71500,0.12157
1550.72000,0.10381
1550.72500,0.09723
1550.73000,0.10611
1550.73500,0.12485
1550.74000,0.14327
1550.74500,0.15807
1550.75000,0.17583
1550.75500,0.19458
1550.76000,0.21135
1550.76500,0.22451
1550.77000,0.23635
1550.77500,0.24358
1550.78000,0.25180
1550.78500,0.25674
1550.79000,0.26035
1550.79500,0.26101
1550.80000,0.25838
1550.80500,0.25739
1550.81000,0.26134
1550.81500,0.26792
1550.82000,0.27121
1550.82500,0.27417
1550.83000,0.27680
1550.83500,0.27515
1550.84000,0.27384
1550.84500,0.27154
1550.85000,0.26858
1550.85500,0.26594
1550.86000,0.26693
1550.86500,0.27088
1550.87000,0.27318
1550.87500,0.27482
1550.88000,0.27844
1550.88500,0.27844
1550.89000,0.27450
1550.89500,0.26890
1550.90000,0.26726
1550.90500,0.26693
1550.91000,0.26726
1550.91500,0.27055
1550.92000,0.27417
1550.92500,0.27746
1550.93000,0.28206
1550.93500,0.28370
1550.94000,0.28370
1550.94500,0.27976
1550.95000,0.27581
1550.95500,0.27450
1550.96000,0.27219
1550.96500,0.27186
1550.97000,0.27614
1550.97500,0.27746
1550.98000,0.26331
1550.98500,0.26266
1550.99000,0.26594
1550.99500,0.26496
1551.00000,0.26299
1551.00500,0.25970
1551.01000,0.25904
1551.01500,0.25641
1551.02000,0.25641
1551.02500,0.25411
1551.03000,0.24720
1551.03500,0.23799
1551.04000,0.22747
1551.04500,0.21760
1551.05000,0.20773
1551.05500,0.19425
1551.06000,0.17156
1551.06500,0.14064
1551.07000,0.11104
1551.07500,0.09887
1551.08000,0.10019
1551.08500,0.10742
1551.09000,0.12124
1551.09500,0.14064
1551.10000,0.16794
1551.10500,0.20083
1551.11000,0.22385
1551.11500,0.23569
1551.12000,0.24128
1551.12500,0.24457
1551.13000,0.24983
1551.13500,0.25641
1551.14000,0.26693
1551.14500,0.27581
1551.15000,0.28338
1551.15500,0.28042
1551.16000,0.27417
1551.16500,0.26890
1551.17000,0.26660
1551.17500,0.26496
1551.18000,0.26562
1551.18500,0.26890
1551.19000,0.27450
1551.19500,0.28107
1551.20000,0.28403
1551.20500,0.28568
1551.21000,0.28535
1551.21500,0.28370
1551.22000,0.27976
1551.22500,0.27614
1551.23000,0.27417
1551.23500,0.27680
1551.24000,0.28009
1551.24500,0.28305
1551.25000,0.28502
1551.25500,0.28436
1551.26000,0.28305
1551.26500,0.28107
1551.27000,0.27943
1551.27500,0.27581
1551.28000,0.27746
1551.28500,0.28042
1551.29000,0.28305
1551.29500,0.28305
1551.30000,0.28140
1551.30500,0.27877
1551.31000,0.27186
1551.31500,0.26397
1551.32000,0.26266
1551.32500,0.26299
1551.33000,0.26463
1551.33500,0.26693
1551.34000,0.27088
1551.34500,0.27417
1551.35000,0.27548
1551.35500,0.27515
1551.36000,0.26890
1551.36500,0.25772
1551.37000,0.24819
1551.37500,0.24095
1551.38000,0.23733
1551.38500,0.23536
1551.39000,0.23207
1551.39500,0.22812
1551.40000,0.21398
1551.40500,0.18800
1551.41000,0.15445
1551.41500,0.11992
1551.42000,0.09591
1551.42500,0.08605
1551.43000,0.08868
1551.43500,0.10249
1551.44000,0.13275
1551.44500,0.17221
1551.45000,0.21069
1551.45500,0.23931
1551.46000,0.26101
1551.46500,0.27746
1551.47000,0.29028
1551.47500,0.29818
1551.48000,0.30508
1551.48500,0.30804
1551.49000,0.30574
1551.49500,0.30673
1551.50000,0.31002
1551.50500,0.31528
1551.51000,0.32054
1551.51500,0.32416
1551.52000,0.32679
1551.52500,0.33008
1551.53000,0.32777
1551.53500,0.32087
1551.54000,0.31528
1551.54500,0.31166
1551.55000,0.31100
1551.55500,0.31363
1551.56000,0.31955
1551.56500,0.32679
1551.57000,0.33435
1551.57500,0.33567
1551.58000,0.33139
1551.58500,0.32218
1551.59000,0.31791
1551.59500,0.31791
1551.60000,0.32120
1551.60500,0.32613
1551.61000,0.33041
1551.61500,0.33863
1551.62000,0.34323
1551.62500,0.34389
1551.63000,0.33863
1551.63500,0.33172
1551.64000,0.32087
1551.64500,0.31429
1551.65000,0.31396
1551.65500,0.31495
1551.66000,0.32120
1551.66500,0.33041
1551.67000,0.33830
1551.67500,0.33797
1551.68000,0.33369
1551.68500,0.32810
1551.69000,0.32383
1551.69500,0.31955
1551.70000,0.31791
1551.70500,0.31857
1551.71000,0.31955
1551.71500,0.31725
1551.72000,0.31232
1551.72500,0.30442
1551.73000,0.29620
1551.73500,0.28765
1551.74000,0.27746
1551.74500,0.26233
1551.75000,0.25049
1551.75500,0.23536
1551.76000,0.21069
1551.76500,0.17978
1551.77000,0.15248
1551.77500,0.12584
1551.78000,0.10183
1551.78500,0.07684
