Sample in Buffer,Sample in Window,TRIGGER,design_1_i/CIS_test_0_o_vsync,design_1_i/CIS_test_0_o_hsync,design_1_i/cis_pclk_1,design_1_i/cis_d_1[7:0],design_1_i/CIS_test_0_o_hsync_cnt[31:0],design_1_i/CIS_test_0_o_pclk_cnt[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED
2013,2013,0,1,0,0,20,6,11520
2014,2014,0,1,0,0,40,6,11520
2015,2015,0,1,0,0,20,6,11520
2016,2016,0,1,0,0,40,6,11520
2017,2017,0,1,0,0,20,6,11520
2018,2018,0,1,0,0,40,6,11520
2019,2019,0,1,0,0,20,6,11520
2020,2020,0,1,0,0,40,6,11520
2021,2021,0,1,0,0,20,6,11520
2022,2022,0,1,0,0,40,6,11520
2023,2023,0,1,0,0,20,6,11520
2024,2024,0,1,0,0,40,6,11520
2025,2025,0,1,0,1,20,6,11520
2026,2026,0,1,0,1,40,6,11520
2027,2027,0,1,0,1,20,6,11520
2028,2028,0,1,0,1,40,6,11520
2029,2029,0,1,0,1,20,6,11520
2030,2030,0,1,0,1,40,6,11520
2031,2031,0,1,0,1,20,6,11520
2032,2032,0,1,0,1,40,6,11520
2033,2033,0,1,0,1,20,6,11520
2034,2034,0,1,0,1,40,6,11520
2035,2035,0,1,0,1,20,6,11520
2036,2036,0,1,0,1,40,6,11520
2037,2037,0,1,0,1,20,6,11520
2038,2038,0,1,0,1,40,6,11520
2039,2039,0,1,0,1,00,6,11520
2040,2040,0,1,0,1,60,6,11520
2041,2041,0,1,0,1,40,6,11520
2042,2042,0,1,0,1,20,6,11520
2043,2043,0,1,0,1,ff,6,11520
2044,2044,0,1,0,1,27,6,11520
2045,2045,0,1,0,1,00,6,11520
2046,2046,0,1,0,1,40,6,11520
2047,2047,0,1,0,1,02,7,11521
2048,2048,1,1,1,1,02,7,11522
2049,2049,0,1,1,1,00,7,11523
2050,2050,0,1,1,1,02,7,11524
2051,2051,0,1,1,1,00,7,11525
2052,2052,0,1,1,1,02,7,11526
2053,2053,0,1,1,1,02,7,11527
2054,2054,0,1,1,1,02,7,11528
2055,2055,0,1,1,1,00,7,11529
2056,2056,0,1,1,1,02,7,11530
2057,2057,0,1,1,1,00,7,11531
2058,2058,0,1,1,1,02,7,11532
2059,2059,0,1,1,1,00,7,11533
2060,2060,0,1,1,1,02,7,11534
2061,2061,0,1,1,1,02,7,11535
2062,2062,0,1,1,1,02,7,11536
2063,2063,0,1,1,1,00,7,11537
2064,2064,0,1,1,1,02,7,11538
2065,2065,0,1,1,1,00,7,11539
2066,2066,0,1,1,1,02,7,11536
2067,2067,0,1,1,1,02,7,11541
2068,2068,0,1,1,1,02,7,11542
2069,2069,0,1,1,1,00,7,11543
2070,2070,0,1,1,0,02,7,11543
2071,2071,0,1,1,1,00,7,11544
2072,2072,0,1,1,0,02,7,11545
2073,2073,0,1,1,0,00,7,11546
2074,2074,0,1,1,0,02,7,11547
2075,2075,0,1,1,0,02,7,11548
2076,2076,0,1,1,0,02,7,11549
2077,2077,0,1,1,0,00,7,11550
2078,2078,0,1,1,0,02,7,11551
2079,2079,0,1,1,0,02,7,11552
2080,2080,0,1,1,0,02,7,11553
2081,2081,0,1,1,0,02,7,11554
2082,2082,0,1,1,0,02,7,11555
2083,2083,0,1,1,0,00,7,11556
2084,2084,0,1,1,0,02,7,11557
2085,2085,0,1,1,0,00,7,11558
2086,2086,0,1,1,0,01,7,11559
2087,2087,0,1,1,0,00,7,11560
2088,2088,0,1,1,0,02,7,11561
2089,2089,0,1,1,0,02,7,11562
2090,2090,0,1,1,0,01,7,11563
2091,2091,0,1,1,0,00,7,11564
2092,2092,0,1,1,0,02,7,11565
2093,2093,0,1,1,0,00,7,11566
2094,2094,0,1,1,0,01,7,11567
2095,2095,0,1,1,0,00,7,11568
2096,2096,0,1,1,0,02,7,11569
2097,2097,0,1,1,0,00,7,11570
2098,2098,0,1,1,0,02,7,11571
2099,2099,0,1,1,0,00,7,11572
2100,2100,0,1,1,0,02,7,11573
2101,2101,0,1,1,0,00,7,11574
2102,2102,0,1,1,0,01,7,11575
2103,2103,0,1,1,0,00,7,11576
2104,2104,0,1,1,0,02,7,11577
2105,2105,0,1,1,0,02,7,11578
2106,2106,0,1,1,0,03,7,11579
2107,2107,0,1,1,0,02,7,11580
2108,2108,0,1,1,0,02,7,11581
2109,2109,0,1,1,0,02,7,11582
2110,2110,0,1,1,0,02,7,11583
2111,2111,0,1,1,0,02,7,11584
2112,2112,0,1,1,0,02,7,11585
2113,2113,0,1,1,0,02,7,11586
2114,2114,0,1,1,0,02,7,11587
2115,2115,0,1,1,0,02,7,11588
2116,2116,0,1,1,0,00,7,11589
2117,2117,0,1,1,0,02,7,11590
2118,2118,0,1,1,1,02,7,11591
2119,2119,0,1,1,1,02,7,11592
2120,2120,0,1,1,1,00,7,11593
2121,2121,0,1,1,1,02,7,11594
2122,2122,0,1,1,1,02,7,11595
2123,2123,0,1,1,1,02,7,11596
2124,2124,0,1,1,1,00,7,11597
2125,2125,0,1,1,1,01,7,11598
2126,2126,0,1,1,1,02,7,11599
2127,2127,0,1,1,1,02,7,11600
2128,2128,0,1,1,1,02,7,11601
2129,2129,0,1,1,1,02,7,11602
2130,2130,0,1,1,1,00,7,11603
2131,2131,0,1,1,1,02,7,11604
2132,2132,0,1,1,1,00,7,11605
2133,2133,0,1,1,1,02,7,11606
2134,2134,0,1,1,1,00,7,11607
2135,2135,0,1,1,1,02,7,11608
2136,2136,0,1,1,1,02,7,11609
2137,2137,0,1,1,1,02,7,11610
2138,2138,0,1,1,1,02,7,11611
2139,2139,0,1,1,1,02,7,11612
2140,2140,0,1,1,1,00,7,11613
2141,2141,0,1,1,1,02,7,11614
2142,2142,0,1,1,1,00,7,11615
2143,2143,0,1,1,1,01,7,11616
2144,2144,0,1,1,1,02,7,11617
2145,2145,0,1,1,1,02,7,11618
2146,2146,0,1,1,1,00,7,11619
2147,2147,0,1,1,1,02,7,11620
2148,2148,0,1,1,1,00,7,11621
2149,2149,0,1,1,1,01,7,11622
2150,2150,0,1,1,1,00,7,11623
2151,2151,0,1,1,1,02,7,11624
2152,2152,0,1,1,1,02,7,11625
2153,2153,0,1,1,1,02,7,11626
2154,2154,0,1,1,1,00,7,11627
2155,2155,0,1,1,1,02,7,11628
2156,2156,0,1,1,1,00,7,11629
2157,2157,0,1,1,1,02,7,11630
2158,2158,0,1,1,1,02,7,11631
2159,2159,0,1,1,1,02,7,11632
2160,2160,0,1,1,1,00,7,11633
2161,2161,0,1,1,1,02,7,11634
2162,2162,0,1,1,1,00,7,11635
2163,2163,0,1,1,1,02,7,11636
2164,2164,0,1,1,1,00,7,11637
2165,2165,0,1,1,1,02,7,11638
2166,2166,0,1,1,1,00,7,11639
2167,2167,0,1,1,1,02,7,11639
2168,2168,0,1,1,1,02,7,11640
2169,2169,0,1,1,0,02,7,11641
2170,2170,0,1,1,0,00,7,11642
2171,2171,0,1,1,0,02,7,11643
2172,2172,0,1,1,0,02,7,11644
2173,2173,0,1,1,0,02,7,11645
2174,2174,0,1,1,0,02,7,11646
2175,2175,0,1,1,0,02,7,11647
2176,2176,0,1,1,0,00,7,11648
2177,2177,0,1,1,0,02,7,11649
2178,2178,0,1,1,0,00,7,11650
2179,2179,0,1,1,0,01,7,11651
2180,2180,0,1,1,0,00,7,11652
2181,2181,0,1,1,0,01,7,11653
2182,2182,0,1,1,0,00,7,11654
2183,2183,0,1,1,0,01,7,11655
2184,2184,0,1,1,0,02,7,11656
2185,2185,0,1,1,0,01,7,11657
2186,2186,0,1,1,0,00,7,11658
2187,2187,0,1,1,0,02,7,11659
2188,2188,0,1,1,0,02,7,11660
2189,2189,0,1,1,0,02,7,11661
2190,2190,0,1,1,0,02,7,11662
2191,2191,0,1,1,0,02,7,11663
2192,2192,0,1,1,0,02,7,11664
2193,2193,0,1,1,0,02,7,11665
2194,2194,0,1,1,0,00,7,11666
2195,2195,0,1,1,0,02,7,11667
2196,2196,0,1,1,0,00,7,11668
2197,2197,0,1,1,0,01,7,11669
2198,2198,0,1,1,0,00,7,11670
2199,2199,0,1,1,0,02,7,11671
2200,2200,0,1,1,0,00,7,11672
2201,2201,0,1,1,0,02,7,11673
2202,2202,0,1,1,0,00,7,11674
2203,2203,0,1,1,0,02,7,11675
2204,2204,0,1,1,0,02,7,11676
2205,2205,0,1,1,0,02,7,11677
2206,2206,0,1,1,0,02,7,11678
2207,2207,0,1,1,0,02,7,11679
2208,2208,0,1,1,0,02,7,11680
2209,2209,0,1,1,0,02,7,11681
2210,2210,0,1,1,0,02,7,11682
2211,2211,0,1,1,0,02,7,11683
2212,2212,0,1,1,0,00,7,11684
2213,2213,0,1,1,0,02,7,11685
2214,2214,0,1,1,0,02,7,11686
2215,2215,0,1,1,0,02,7,11687
2216,2216,0,1,1,0,02,7,11688
2217,2217,0,1,1,0,00,7,11689
2218,2218,0,1,1,0,00,7,11690
2219,2219,0,1,1,1,00,7,11691
2220,2220,0,1,1,0,02,7,11692
2221,2221,0,1,1,1,02,7,11693
2222,2222,0,1,1,1,03,7,11694
2223,2223,0,1,1,1,02,7,11695
2224,2224,0,1,1,1,02,7,11696
2225,2225,0,1,1,1,02,7,11697
2226,2226,0,1,1,1,03,7,11698
2227,2227,0,1,1,1,02,7,11699
2228,2228,0,1,1,1,01,7,11700
2229,2229,0,1,1,1,00,7,11701
2230,2230,0,1,1,1,02,7,11702
2231,2231,0,1,1,1,00,7,11703
2232,2232,0,1,1,1,02,7,11704
2233,2233,0,1,1,1,02,7,11705
2234,2234,0,1,1,1,02,7,11706
2235,2235,0,1,1,1,00,7,11707
2236,2236,0,1,1,1,01,7,11708
2237,2237,0,1,1,1,00,7,11709
2238,2238,0,1,1,1,02,7,11710
2239,2239,0,1,1,1,02,7,11711
2240,2240,0,1,1,1,02,7,11712
2241,2241,0,1,1,1,00,7,11713
2242,2242,0,1,1,1,02,7,11714
2243,2243,0,1,1,1,02,7,11715
2244,2244,0,1,1,1,02,7,11716
2245,2245,0,1,1,1,02,7,11717
2246,2246,0,1,1,1,02,7,11718
2247,2247,0,1,1,1,00,7,11719
2248,2248,0,1,1,1,01,7,11720
2249,2249,0,1,1,1,02,7,11721
2250,2250,0,1,1,1,02,7,11722
2251,2251,0,1,1,1,00,7,11723
2252,2252,0,1,1,1,01,7,11724
2253,2253,0,1,1,1,00,7,11725
2254,2254,0,1,1,1,02,7,11726
2255,2255,0,1,1,1,00,7,11727
2256,2256,0,1,1,1,02,7,11728
2257,2257,0,1,1,1,02,7,11729
2258,2258,0,1,1,1,01,7,11730
2259,2259,0,1,1,1,00,7,11731
2260,2260,0,1,1,1,02,7,11732
2261,2261,0,1,1,1,02,7,11733
2262,2262,0,1,1,1,01,7,11734
2263,2263,0,1,1,1,02,7,11735
2264,2264,0,1,1,1,02,7,11736
2265,2265,0,1,1,1,00,7,11737
2266,2266,0,1,1,1,02,7,11738
2267,2267,0,1,1,1,02,7,11739
2268,2268,0,1,1,1,02,7,11736
2269,2269,0,1,1,1,02,7,11740
2270,2270,0,1,1,1,02,7,11741
2271,2271,0,1,1,1,00,7,11742
2272,2272,0,1,1,0,01,7,11743
2273,2273,0,1,1,0,02,7,11744
2274,2274,0,1,1,0,02,7,11745
2275,2275,0,1,1,0,02,7,11746
2276,2276,0,1,1,0,01,7,11747
2277,2277,0,1,1,0,02,7,11748
2278,2278,0,1,1,0,02,7,11749
2279,2279,0,1,1,0,00,7,11750
2280,2280,0,1,1,0,01,7,11751
2281,2281,0,1,1,0,02,7,11752
2282,2282,0,1,1,0,01,7,11753
2283,2283,0,1,1,0,00,7,11754
2284,2284,0,1,1,0,01,7,11755
2285,2285,0,1,1,0,00,7,11756
2286,2286,0,1,1,0,02,7,11757
2287,2287,0,1,1,0,00,7,11758
2288,2288,0,1,1,0,01,7,11759
2289,2289,0,1,1,0,02,7,11760
2290,2290,0,1,1,0,01,7,11761
2291,2291,0,1,1,0,02,7,11762
2292,2292,0,1,1,0,01,7,11763
2293,2293,0,1,1,0,00,7,11764
2294,2294,0,1,1,0,02,7,11765
2295,2295,0,1,1,0,02,7,11766
2296,2296,0,1,1,0,02,7,11767
2297,2297,0,1,1,0,00,7,11768
2298,2298,0,1,1,0,01,7,11769
2299,2299,0,1,1,0,02,7,11770
2300,2300,0,1,1,0,01,7,11771
2301,2301,0,1,1,0,02,7,11772
2302,2302,0,1,1,0,02,7,11773
2303,2303,0,1,1,0,00,7,11774
2304,2304,0,1,1,0,02,7,11775
2305,2305,0,1,1,0,00,7,11776
2306,2306,0,1,1,0,01,7,11777
2307,2307,0,1,1,0,00,7,11778
2308,2308,0,1,1,0,01,7,11779
2309,2309,0,1,1,0,02,7,11780
2310,2310,0,1,1,0,02,7,11781
2311,2311,0,1,1,0,02,7,11782
2312,2312,0,1,1,0,02,7,11783
2313,2313,0,1,1,0,00,7,11784
2314,2314,0,1,1,0,02,7,11785
2315,2315,0,1,1,0,00,7,11786
2316,2316,0,1,1,0,01,7,11787
2317,2317,0,1,1,0,00,7,11788
2318,2318,0,1,1,0,01,7,11789
2319,2319,0,1,1,0,01,7,11790
2320,2320,0,1,1,0,00,7,11791
2321,2321,0,1,1,0,00,7,11792
2322,2322,0,1,1,0,02,7,11793
2323,2323,0,1,1,0,00,7,11794
2324,2324,0,1,1,0,00,7,11795
2325,2325,0,1,1,0,02,7,11796
2326,2326,0,1,1,1,00,7,11797
2327,2327,0,1,1,0,02,7,11798
2328,2328,0,1,1,1,02,7,11799
2329,2329,0,1,1,1,03,7,11800
2330,2330,0,1,1,1,02,7,11801
2331,2331,0,1,1,1,02,7,11802
2332,2332,0,1,1,1,02,7,11803
2333,2333,0,1,1,1,02,7,11804
2334,2334,0,1,1,1,00,7,11805
2335,2335,0,1,1,1,01,7,11806
2336,2336,0,1,1,1,02,7,11807
2337,2337,0,1,1,1,02,7,11808
2338,2338,0,1,1,1,00,7,11809
2339,2339,0,1,1,1,02,7,11810
2340,2340,0,1,1,1,00,7,11811
2341,2341,0,1,1,1,02,7,11812
2342,2342,0,1,1,1,00,7,11813
2343,2343,0,1,1,1,02,7,11814
2344,2344,0,1,1,1,02,7,11815
2345,2345,0,1,1,1,01,7,11816
2346,2346,0,1,1,1,00,7,11817
2347,2347,0,1,1,1,01,7,11818
2348,2348,0,1,1,1,00,7,11819
2349,2349,0,1,1,1,01,7,11820
2350,2350,0,1,1,1,02,7,11821
2351,2351,0,1,1,1,02,7,11822
2352,2352,0,1,1,1,00,7,11823
2353,2353,0,1,1,1,02,7,11824
2354,2354,0,1,1,1,00,7,11825
2355,2355,0,1,1,1,02,7,11826
2356,2356,0,1,1,1,02,7,11827
2357,2357,0,1,1,1,01,7,11828
2358,2358,0,1,1,1,00,7,11829
2359,2359,0,1,1,1,02,7,11830
2360,2360,0,1,1,1,00,7,11831
2361,2361,0,1,1,1,02,7,11832
2362,2362,0,1,1,1,00,7,11833
2363,2363,0,1,1,1,01,7,11834
2364,2364,0,1,1,1,00,7,11835
2365,2365,0,1,1,1,02,7,11836
2366,2366,0,1,1,1,00,7,11837
2367,2367,0,1,1,1,01,7,11838
2368,2368,0,1,1,1,00,7,11839
2369,2369,0,1,1,1,02,7,11840
2370,2370,0,1,1,1,02,7,11841
2371,2371,0,1,1,1,02,7,11842
2372,2372,0,1,1,1,00,7,11843
2373,2373,0,1,1,1,01,7,11843
2374,2374,0,1,1,1,00,7,11844
2375,2375,0,1,1,0,02,7,11845
2376,2376,0,1,1,0,00,7,11846
2377,2377,0,1,1,0,02,7,11847
2378,2378,0,1,1,0,00,7,11848
2379,2379,0,1,1,0,02,7,11849
2380,2380,0,1,1,0,02,7,11850
2381,2381,0,1,1,0,02,7,11851
2382,2382,0,1,1,0,00,7,11852
2383,2383,0,1,1,0,02,7,11853
2384,2384,0,1,1,0,00,7,11854
2385,2385,0,1,1,0,02,7,11855
2386,2386,0,1,1,0,00,7,11856
2387,2387,0,1,1,0,02,7,11857
2388,2388,0,1,1,0,00,7,11858
2389,2389,0,1,1,0,02,7,11859
2390,2390,0,1,1,0,00,7,11860
2391,2391,0,1,1,0,02,7,11861
2392,2392,0,1,1,0,00,7,11862
2393,2393,0,1,1,0,02,7,11863
2394,2394,0,1,1,0,00,7,11864
2395,2395,0,1,1,0,02,7,11865
2396,2396,0,1,1,0,00,7,11866
2397,2397,0,1,1,0,02,7,11867
2398,2398,0,1,1,0,00,7,11868
2399,2399,0,1,1,0,02,7,11869
2400,2400,0,1,1,0,00,7,11870
2401,2401,0,1,1,0,02,7,11871
2402,2402,0,1,1,0,00,7,11872
2403,2403,0,1,1,0,02,7,11873
2404,2404,0,1,1,0,02,7,11874
2405,2405,0,1,1,0,01,7,11875
2406,2406,0,1,1,0,00,7,11876
2407,2407,0,1,1,0,02,7,11877
2408,2408,0,1,1,0,00,7,11878
2409,2409,0,1,1,0,02,7,11879
2410,2410,0,1,1,0,02,7,11880
2411,2411,0,1,1,0,02,7,11881
2412,2412,0,1,1,0,02,7,11882
2413,2413,0,1,1,0,02,7,11883
2414,2414,0,1,1,0,00,7,11884
2415,2415,0,1,1,0,02,7,11885
2416,2416,0,1,1,0,02,7,11886
2417,2417,0,1,1,0,02,7,11887
2418,2418,0,1,1,0,02,7,11888
2419,2419,0,1,1,0,02,7,11889
2420,2420,0,1,1,0,02,7,11890
2421,2421,0,1,1,0,00,7,11891
2422,2422,0,1,1,0,00,7,11892
2423,2423,0,1,1,0,00,7,11893
2424,2424,0,1,1,0,02,7,11894
2425,2425,0,1,1,1,00,7,11895
2426,2426,0,1,1,1,02,7,11896
2427,2427,0,1,1,1,00,7,11897
2428,2428,0,1,1,1,02,7,11898
2429,2429,0,1,1,1,00,7,11899
2430,2430,0,1,1,1,02,7,11900
2431,2431,0,1,1,1,02,7,11901
2432,2432,0,1,1,1,02,7,11902
2433,2433,0,1,1,1,00,7,11903
2434,2434,0,1,1,1,02,7,11904
2435,2435,0,1,1,1,00,7,11905
2436,2436,0,1,1,1,02,7,11906
2437,2437,0,1,1,1,02,7,11907
2438,2438,0,1,1,1,01,7,11908
2439,2439,0,1,1,1,00,7,11909
2440,2440,0,1,1,1,02,7,11910
2441,2441,0,1,1,1,00,7,11911
2442,2442,0,1,1,1,02,7,11912
2443,2443,0,1,1,1,00,7,11913
2444,2444,0,1,1,1,02,7,11914
2445,2445,0,1,1,1,02,7,11915
2446,2446,0,1,1,1,02,7,11916
2447,2447,0,1,1,1,02,7,11917
2448,2448,0,1,1,1,02,7,11918
2449,2449,0,1,1,1,00,7,11919
2450,2450,0,1,1,1,02,7,11920
2451,2451,0,1,1,1,00,7,11921
2452,2452,0,1,1,1,02,7,11922
2453,2453,0,1,1,1,00,7,11923
2454,2454,0,1,1,1,02,7,11924
2455,2455,0,1,1,1,00,7,11925
2456,2456,0,1,1,1,02,7,11926
2457,2457,0,1,1,1,00,7,11927
2458,2458,0,1,1,1,02,7,11928
2459,2459,0,1,1,1,00,7,11929
2460,2460,0,1,1,1,02,7,11930
2461,2461,0,1,1,1,00,7,11931
2462,2462,0,1,1,1,02,7,11932
2463,2463,0,1,1,1,00,7,11933
2464,2464,0,1,1,1,02,7,11934
2465,2465,0,1,1,1,00,7,11935
2466,2466,0,1,1,1,01,7,11936
2467,2467,0,1,1,1,00,7,11937
2468,2468,0,1,1,1,02,7,11938
2469,2469,0,1,1,1,00,7,11939
2470,2470,0,1,1,1,02,7,11940
2471,2471,0,1,1,1,00,7,11941
2472,2472,0,1,1,1,02,7,11942
2473,2473,0,1,1,1,00,7,11943
2474,2474,0,1,1,1,02,7,11943
2475,2475,0,1,1,1,00,7,11944
2476,2476,0,1,1,0,02,7,11945
2477,2477,0,1,1,0,02,7,11946
2478,2478,0,1,1,0,02,7,11947
2479,2479,0,1,1,0,02,7,11948
2480,2480,0,1,1,0,02,7,11949
2481,2481,0,1,1,0,00,7,11950
2482,2482,0,1,1,0,02,7,11951
2483,2483,0,1,1,0,00,7,11952
2484,2484,0,1,1,0,02,7,11953
2485,2485,0,1,1,0,00,7,11954
2486,2486,0,1,1,0,02,7,11955
2487,2487,0,1,1,0,00,7,11956
2488,2488,0,1,1,0,01,7,11957
2489,2489,0,1,1,0,00,7,11958
2490,2490,0,1,1,0,02,7,11959
2491,2491,0,1,1,0,00,7,11960
2492,2492,0,1,1,0,02,7,11961
2493,2493,0,1,1,0,00,7,11962
2494,2494,0,1,1,0,02,7,11963
2495,2495,0,1,1,0,02,7,11964
2496,2496,0,1,1,0,02,7,11965
2497,2497,0,1,1,0,00,7,11966
2498,2498,0,1,1,0,02,7,11967
2499,2499,0,1,1,0,02,7,11968
2500,2500,0,1,1,0,01,7,11969
2501,2501,0,1,1,0,00,7,11970
2502,2502,0,1,1,0,02,7,11971
2503,2503,0,1,1,0,00,7,11972
2504,2504,0,1,1,0,02,7,11973
2505,2505,0,1,1,0,02,7,11974
2506,2506,0,1,1,0,02,7,11975
2507,2507,0,1,1,0,00,7,11976
2508,2508,0,1,1,0,01,7,11977
2509,2509,0,1,1,0,00,7,11978
2510,2510,0,1,1,0,01,7,11979
2511,2511,0,1,1,0,00,7,11980
2512,2512,0,1,1,0,01,7,11981
2513,2513,0,1,1,0,00,7,11982
2514,2514,0,1,1,0,01,7,11983
2515,2515,0,1,1,0,00,7,11984
2516,2516,0,1,1,0,01,7,11985
2517,2517,0,1,1,0,02,7,11986
2518,2518,0,1,1,0,01,7,11987
2519,2519,0,1,1,0,03,7,11988
2520,2520,0,1,1,0,01,7,11989
2521,2521,0,1,1,0,02,7,11990
2522,2522,0,1,1,0,01,7,11991
2523,2523,0,1,1,0,03,7,11992
2524,2524,0,1,1,0,01,7,11993
2525,2525,0,1,1,0,03,7,11994
2526,2526,0,1,1,0,01,7,11995
2527,2527,0,1,1,0,03,7,11996
2528,2528,0,1,1,1,03,7,11997
2529,2529,0,1,1,1,01,7,11998
2530,2530,0,1,1,1,00,7,11999
2531,2531,0,1,1,1,01,7,12000
2532,2532,0,1,1,1,03,7,12001
2533,2533,0,1,1,1,01,7,12002
2534,2534,0,1,1,1,02,7,12003
2535,2535,0,1,1,1,01,7,12004
2536,2536,0,1,1,1,02,7,12005
2537,2537,0,1,1,1,01,7,12006
2538,2538,0,1,1,1,02,7,12007
2539,2539,0,1,1,1,01,7,12008
2540,2540,0,1,1,1,02,7,12009
2541,2541,0,1,1,1,01,7,12010
2542,2542,0,1,1,1,02,7,12011
2543,2543,0,1,1,1,03,7,12012
2544,2544,0,1,1,1,02,7,12013
2545,2545,0,1,1,1,01,7,12014
2546,2546,0,1,1,1,01,7,12015
2547,2547,0,1,1,1,01,7,12016
2548,2548,0,1,1,1,02,7,12017
2549,2549,0,1,1,1,03,7,12018
2550,2550,0,1,1,1,02,7,12019
2551,2551,0,1,1,1,03,7,12020
2552,2552,0,1,1,1,02,7,12021
2553,2553,0,1,1,1,03,7,12022
2554,2554,0,1,1,1,02,7,12023
2555,2555,0,1,1,1,01,7,12024
2556,2556,0,1,1,1,02,7,12025
2557,2557,0,1,1,1,03,7,12026
2558,2558,0,1,1,1,02,7,12027
2559,2559,0,1,1,1,01,7,12028
2560,2560,0,1,1,1,02,7,12029
2561,2561,0,1,1,1,03,7,12030
2562,2562,0,1,1,1,02,7,12031
2563,2563,0,1,1,1,01,7,12032
2564,2564,0,1,1,1,02,7,12033
2565,2565,0,1,1,1,03,7,12034
2566,2566,0,1,1,1,02,7,12035
2567,2567,0,1,1,1,03,7,12036
2568,2568,0,1,1,1,02,7,12037
2569,2569,0,1,1,1,03,7,12038
2570,2570,0,1,1,1,02,7,12039
2571,2571,0,1,1,1,03,7,12044
2572,2572,0,1,1,1,02,7,12041
2573,2573,0,1,1,1,03,7,12043
2574,2574,0,1,1,1,02,7,12043
2575,2575,0,1,1,1,03,7,12043
2576,2576,0,1,1,1,02,7,12044
2577,2577,0,1,1,0,03,7,12045
2578,2578,0,1,1,0,02,7,12046
2579,2579,0,1,1,0,03,7,12047
2580,2580,0,1,1,0,02,7,12048
2581,2581,0,1,1,0,03,7,12049
2582,2582,0,1,1,0,02,7,12050
2583,2583,0,1,1,0,08,7,12051
2584,2584,0,1,1,0,01,7,12052
2585,2585,0,1,1,0,08,7,12053
2586,2586,0,1,1,0,02,7,12054
2587,2587,0,1,1,0,03,7,12055
2588,2588,0,1,1,0,02,7,12056
2589,2589,0,1,1,0,03,7,12057
2590,2590,0,1,1,0,02,7,12058
2591,2591,0,1,1,0,03,7,12059
2592,2592,0,1,1,0,02,7,12060
2593,2593,0,1,1,0,03,7,12061
2594,2594,0,1,1,0,02,7,12062
2595,2595,0,1,1,0,03,7,12063
2596,2596,0,1,1,0,02,7,12064
2597,2597,0,1,1,0,03,7,12065
2598,2598,0,1,1,0,02,7,12066
2599,2599,0,1,1,0,03,7,12067
2600,2600,0,1,1,0,02,7,12068
2601,2601,0,1,1,0,08,7,12069
2602,2602,0,1,1,0,02,7,12070
2603,2603,0,1,1,0,03,7,12071
2604,2604,0,1,1,0,02,7,12072
2605,2605,0,1,1,0,03,7,12073
2606,2606,0,1,1,0,02,7,12074
2607,2607,0,1,1,0,03,7,12075
2608,2608,0,1,1,0,02,7,12076
2609,2609,0,1,1,0,03,7,12077
2610,2610,0,1,1,0,02,7,12078
2611,2611,0,1,1,0,03,7,12079
2612,2612,0,1,1,0,02,7,12080
2613,2613,0,1,1,0,03,7,12081
2614,2614,0,1,1,0,02,7,12082
2615,2615,0,1,1,0,03,7,12083
2616,2616,0,1,1,0,02,7,12084
2617,2617,0,1,1,0,03,7,12085
2618,2618,0,1,1,0,02,7,12086
2619,2619,0,1,1,0,03,7,12087
2620,2620,0,1,1,0,02,7,12088
2621,2621,0,1,1,0,03,7,12089
2622,2622,0,1,1,0,01,7,12090
2623,2623,0,1,1,0,03,7,12091
2624,2624,0,1,1,0,01,7,12092
2625,2625,0,1,1,0,01,7,12093
2626,2626,0,1,1,0,01,7,12094
2627,2627,0,1,1,0,03,7,12095
2628,2628,0,1,1,0,03,7,12096
2629,2629,0,1,1,1,03,7,12097
2630,2630,0,1,1,0,03,7,12098
2631,2631,0,1,1,1,03,7,12099
2632,2632,0,1,1,1,03,7,12100
2633,2633,0,1,1,1,01,7,12101
2634,2634,0,1,1,1,03,7,12102
2635,2635,0,1,1,1,01,7,12103
2636,2636,0,1,1,1,00,7,12104
2637,2637,0,1,1,1,02,7,12105
2638,2638,0,1,1,1,03,7,12106
2639,2639,0,1,1,1,02,7,12107
2640,2640,0,1,1,1,03,7,12108
2641,2641,0,1,1,1,02,7,12109
2642,2642,0,1,1,1,03,7,12110
2643,2643,0,1,1,1,01,7,12111
2644,2644,0,1,1,1,08,7,12112
2645,2645,0,1,1,1,02,7,12113
2646,2646,0,1,1,1,03,7,12114
2647,2647,0,1,1,1,02,7,12115
2648,2648,0,1,1,1,03,7,12116
2649,2649,0,1,1,1,02,7,12117
2650,2650,0,1,1,1,03,7,12118
2651,2651,0,1,1,1,01,7,12119
2652,2652,0,1,1,1,03,7,12120
2653,2653,0,1,1,1,02,7,12121
2654,2654,0,1,1,1,03,7,12122
2655,2655,0,1,1,1,02,7,12123
2656,2656,0,1,1,1,03,7,12124
2657,2657,0,1,1,1,02,7,12125
2658,2658,0,1,1,1,03,7,12126
2659,2659,0,1,1,1,01,7,12127
2660,2660,0,1,1,1,08,7,12128
2661,2661,0,1,1,1,02,7,12129
2662,2662,0,1,1,1,03,7,12130
2663,2663,0,1,1,1,02,7,12131
2664,2664,0,1,1,1,03,7,12132
2665,2665,0,1,1,1,02,7,12133
2666,2666,0,1,1,1,03,7,12134
2667,2667,0,1,1,1,02,7,12135
2668,2668,0,1,1,1,03,7,12136
